Date,top 0 to 10% Return,top 10 to 20% Return,top 20 to 30% Return,top 30 to 40% Return,top 40 to 50% Return,top 50 to 60% Return,top 60 to 70% Return,top 70 to 80% Return,top 80 to 90% Return,top 90 to 100% Return
2023-06-21,0.9941570000000004,1.0408534,1.0602820000000008,1.0316632,0.9755213999999994,0.9614175999999997,1.0074927999999996,0.9982411999999998,1.0428389999999998,0.9994534000000002
2023-06-21,0.9945412000000002,1.0407238000000003,1.0606418000000009,1.0312658000000003,0.9757667999999996,0.9615219999999998,1.0075115999999995,0.9981315999999996,1.0428774,0.9994562000000002
2023-06-21,0.9944226,1.0405652,1.060508400000001,1.0313430000000006,0.9759967999999996,0.9616311999999996,1.0070761999999998,0.9983251999999998,1.0426948000000005,0.9993694
2023-06-21,0.9942102000000004,1.0409192000000005,1.060686000000001,1.0317698000000002,0.9759921999999996,0.9616833999999996,1.0078652,0.9986011999999996,1.0425888000000003,0.9994590000000001
2023-06-21,0.9942076000000002,1.0406936,1.059867200000001,1.0305988000000004,0.9759781999999996,0.9612624,1.0071005999999998,0.9981495999999996,1.0426902,0.999333
2023-06-21,0.9938946000000004,1.0407368,1.0597084000000008,1.0298424000000002,0.9764469999999996,0.9615885999999996,1.0085584,0.9981483999999996,1.0427184000000005,0.9994562
2023-06-21,0.9937322000000002,1.0404402000000004,1.0599108000000008,1.0296606000000006,0.9763877999999996,0.9615941999999996,1.0092315999999997,0.9980933999999996,1.0426374000000005,0.9994590000000001
2023-06-21,0.9938496000000004,1.0402104000000003,1.0600668000000009,1.0306446000000005,0.9765615999999996,0.9616331999999996,1.0096881999999998,0.998324,1.04256,0.9994757999999999
2023-06-21,0.9938368000000002,1.0405982000000005,1.059914200000001,1.0294906000000004,0.9764505999999996,0.9616193999999996,1.0092739999999996,0.9980015999999996,1.0419562,0.9994841999999997
2023-06-21,0.9935922,1.0406578,1.059902600000001,1.0298678000000003,0.9760011999999998,0.9613015999999996,1.0091297999999995,0.9978213999999996,1.0418858000000002,0.9994533999999999
2023-06-21,0.9935120000000002,1.0400324000000003,1.0601374000000008,1.0297032000000002,0.9758227999999992,0.9607867999999996,1.0082429999999991,0.9974041999999996,1.0413388,0.9995402
2023-06-21,0.9934836000000004,1.039535,1.0596926000000004,1.0295014000000005,0.9758127999999996,0.9606605999999996,1.0079087999999996,0.9971459999999996,1.0409788000000004,0.9993498000000001
2023-06-21,0.9933332000000006,1.0392164,1.060003800000001,1.0292470000000002,0.9755751999999998,0.9605477999999998,1.0079729999999998,0.9968638,1.0407814000000002,0.9994366000000001
2023-06-21,0.9936498000000004,1.0396966,1.060130200000001,1.0293184000000006,0.9752469999999996,0.9607611999999996,1.0087908,0.9973019999999996,1.0407514,0.999347
2023-06-21,0.9935194000000004,1.0393906,1.0600590000000008,1.0286354000000002,0.9753723999999996,0.9605615999999996,1.0082763999999995,0.9966009999999996,1.0406344,0.9993778
2023-06-21,0.9935978000000004,1.0387058000000002,1.0595008000000008,1.0284078,0.9755237999999996,0.9603015999999996,1.0083441999999998,0.9959913999999996,1.0403104,0.9988682000000002
2023-06-21,0.9933032000000004,1.038722,1.0595320000000008,1.0287116000000007,0.9759869999999996,0.9599931999999998,1.0086427999999996,0.9961449999999998,1.0402564,0.9988961999999999
2023-06-21,0.9932414000000004,1.0389514000000002,1.059404600000001,1.0284660000000003,0.9758145999999996,0.9602115999999996,1.0086515999999994,0.9964165999999997,1.0402216000000002,0.9988737999999999
2023-06-21,0.9932842000000004,1.0392822000000002,1.0597308000000003,1.0294788,0.9758307999999992,0.9603231999999996,1.0091301999999995,0.9961321999999996,1.0402156000000002,0.9988933999999998
2023-06-21,0.9930786,1.0395148,1.0596802000000007,1.0291654000000006,0.9755871999999997,0.9603013999999996,1.0084821999999996,0.9962759999999996,1.0403392,0.9990446000000002
2023-06-21,0.9931462000000004,1.0394408000000004,1.0598210000000008,1.0289006000000005,0.9757563999999994,0.9604579999999996,1.0084905999999996,0.9964571999999998,1.0405138000000005,0.999109
2023-06-21,0.9932980000000003,1.0400936,1.0596268000000006,1.0280144000000004,0.9762231999999996,0.9604627999999996,1.0092861999999996,0.9970931999999996,1.0407472000000002,0.9990053999999999
2023-06-21,0.9933976000000004,1.0397504,1.0594178000000007,1.0264592,0.9758741999999998,0.9605303999999996,1.008832,0.9971059999999996,1.0407202,0.9989269999999999
2023-06-21,0.9930178000000004,1.0398216000000002,1.0590992000000008,1.0268526000000002,0.9756203999999996,0.9601109999999996,1.0084011999999998,0.9969771999999996,1.0406122,0.9989101999999999
2023-06-21,0.9933774000000004,1.039952,1.0588652000000005,1.0271946000000003,0.9754569999999996,0.9601771999999996,1.0090711999999995,0.9967265999999996,1.0408774000000005,0.9989186000000001
2023-06-21,0.9930586000000003,1.0393148,1.0583608000000009,1.0270012000000004,0.9753791999999996,0.9602289999999996,1.0082169999999997,0.9967419999999996,1.0405480000000005,0.9989242
2023-06-21,0.9930224000000004,1.0386856,1.0584556000000012,1.0275006000000009,0.9751383999999994,0.9599129999999996,1.0080427999999997,0.996626,1.0405600000000002,0.9989242
2023-06-21,0.9932120000000004,1.0390237999999998,1.0583916000000009,1.0255884000000002,0.9753967999999996,0.9599167999999998,1.0084217999999998,0.9961247999999998,1.0408030000000004,0.9989298
2023-06-21,0.9931620000000004,1.0383788000000005,1.058628200000001,1.0260060000000006,0.9753195999999996,0.9601663999999994,1.0085113999999995,0.9957351999999996,1.0408808000000005,0.998899
2023-06-21,0.9928860000000004,1.0378942000000002,1.0582602000000008,1.0255238000000002,0.9748925999999996,0.9600513999999998,1.0082365999999996,0.9948277999999996,1.040591,0.9988934
2023-06-21,0.9925614000000004,1.0378756,1.0582798000000009,1.0260804000000006,0.9746675999999996,0.9601599999999996,1.0080356,0.9947291999999996,1.0407038000000002,0.9989522
2023-06-21,0.9927498000000003,1.0378132,1.0582876000000008,1.0258756000000004,0.9745101999999995,0.9604861999999996,1.0080793999999995,0.9948738,1.040645,0.9989774
2023-06-21,0.9926210000000004,1.0377404,1.0582330000000009,1.0254800000000004,0.9740137999999996,0.9599535999999996,1.0078959999999997,0.9943581999999996,1.0405442000000005,0.9988486000000001
2023-06-21,0.9926490000000004,1.0398826,1.0577736000000004,1.0259456000000005,0.9740457999999994,0.9600993999999994,1.0077382,0.9948895999999996,1.0405442000000005,0.9988486000000001
2023-06-21,0.9925972000000004,1.0395088,1.0580030000000011,1.0262030000000006,0.9736841999999996,0.9601217999999996,1.0085973999999998,0.9951127999999996,1.0405028,0.9991538
2023-06-21,0.9927614000000003,1.0400362000000003,1.0584498000000009,1.0260460000000005,0.9739863999999994,0.9601723999999996,1.0082098,0.9943309999999996,1.0404682000000005,0.999109
2023-06-21,0.9926412000000002,1.0401318000000002,1.0583142000000008,1.0259040000000006,0.9744383999999996,0.9601187999999998,1.0087751999999996,0.9940913999999996,1.0404520000000002,0.9991509999999999
2023-06-21,0.9927058000000002,1.0403494000000002,1.0580942000000009,1.0265258000000004,0.9745049999999996,0.9603193999999996,1.0086489999999997,0.9947643999999998,1.040731,0.9991509999999999
2023-06-21,0.9927514000000004,1.0409588,1.0579528000000007,1.0263900000000006,0.9747803999999998,0.9607439999999996,1.0095771999999998,0.994593,1.0410076,0.9991509999999999
2023-06-21,0.9924452,1.0396938000000002,1.0579218000000008,1.0263724000000003,0.9750925999999996,0.9602615999999996,1.009125,0.9951063999999996,1.0401778000000004,0.9991454
2023-06-21,0.9926330000000004,1.0402218,1.0579372000000005,1.0255842000000008,0.9748893999999996,0.9603224,1.0097363999999995,0.9950735999999996,1.0400972000000004,0.9991734000000001
2023-06-21,0.9925436,1.040483,1.0578074000000006,1.0267134000000002,0.9748285999999996,0.9600241999999994,1.0105803999999998,0.9945193999999996,1.04014,0.999207
2023-06-21,0.9927370000000004,1.0400512000000002,1.057948000000001,1.0269430000000006,0.9751117999999996,0.9601837999999996,1.0106218,0.9944571999999998,1.0400992000000002,0.9991818000000001
2023-06-21,0.9930536,1.0402686,1.058226400000001,1.0275094000000005,0.9752745999999995,0.9608463999999994,1.0143506000000002,0.9942145999999996,1.0400674000000003,0.9991818000000001
2023-06-21,0.9930578000000004,1.0398872000000003,1.057981400000001,1.0271654000000003,0.9751535999999996,0.9608113999999994,1.0111611999999996,0.9940417999999998,1.0401214000000003,0.9995094000000002
2023-06-21,0.9929114000000004,1.03979,1.0579424000000008,1.0269780000000006,0.9753889999999996,0.9608389999999996,1.0126527999999997,0.9941601999999998,1.0400722,0.9994590000000001
2023-06-21,0.9930262000000004,1.0395162,1.057851400000001,1.0267292000000006,0.9754193999999994,0.9609219999999998,1.0123890000000002,0.9940123999999996,1.0396926,0.9994813999999999
2023-06-21,0.9927438000000002,1.0394778000000002,1.057539400000001,1.0264804000000003,0.9753577999999996,0.9605735999999996,1.0123685999999998,0.9940847999999998,1.0393886,0.9994758000000001
2023-06-21,0.9932106000000004,1.0393518000000004,1.0565120000000006,1.0266078000000003,0.9757605999999996,0.9600959999999998,1.009648,0.9936347999999996,1.0396906,0.9995878
2023-06-21,0.9931184000000004,1.0396124000000002,1.0560648000000006,1.0248394000000003,0.9765375999999996,0.9599247999999998,1.0087204,0.9938323999999996,1.0395830000000004,0.9995878
2023-06-21,0.9930988000000004,1.0394184000000002,1.0563876000000008,1.0251748000000005,0.9767829999999996,0.9602203999999996,1.0076281999999996,0.9935745999999996,1.0397714000000002,0.9997642
2023-06-21,0.9930878000000004,1.0404584000000003,1.056347600000001,1.0239562000000002,0.9770071999999994,0.9601167999999998,1.0066279999999996,0.9942741999999998,1.0399364000000002,0.9998426
2023-06-21,0.9930348000000002,1.0398196,1.056615400000001,1.0251170000000005,0.9775973999999994,0.9601907999999996,1.0058113999999998,0.9938479999999996,1.0403018000000004,0.9998426
2023-06-21,0.9932442,1.0396990000000002,1.056559200000001,1.0250350000000004,0.9828243999999996,0.9602109999999996,1.0066588,0.9942003999999998,1.0400456,0.9999098000000002
2023-06-21,0.9931782000000005,1.0392118,1.0564604000000006,1.0239876,0.9830777999999998,0.9598383999999998,1.0060980000000002,0.9937659999999996,1.0397164,0.9999686000000001
2023-06-21,0.9928492000000002,1.0385286000000002,1.056296200000001,1.022610000000001,0.9834159999999996,0.9598277999999996,1.0063668,0.9935813999999998,1.0399192000000004,1.0001086
2023-06-21,0.9928276000000004,1.0383049999999998,1.056320400000001,1.022610000000001,0.9818145999999996,0.9598411999999996,1.006347,0.9931495999999996,1.0390324,0.9999658
2023-06-21,0.9927770000000004,1.0387209999999998,1.0567870000000008,1.0220052000000002,0.9833479999999994,0.9594081999999996,1.0064681999999996,0.9927413999999996,1.039012,0.9998677999999999
2023-06-21,0.9928362000000002,1.0386538,1.0563918000000003,1.0215866,0.9829833999999996,0.9594063999999998,1.0065055999999997,0.9925643999999996,1.0389324000000002,0.9999798
2023-06-21,0.9929188000000002,1.0383272000000003,1.056235800000001,1.0221438000000005,0.9868925999999996,0.9595683999999998,1.0065567999999998,0.9926545999999996,1.0389324000000002,0.9997586
2023-06-21,0.9927690000000003,1.0385558,1.0561318000000006,1.0223844000000004,0.9855265999999996,0.9595845999999996,1.0071055999999996,0.9925189999999996,1.0387030000000004,0.9997558
2023-06-21,0.9927644000000004,1.0380526,1.056092000000001,1.0225988000000004,0.9852947999999992,0.9594857999999996,1.0067087999999995,0.9922601999999998,1.0382614,0.9997558
2023-06-21,0.9927058000000002,1.0376998000000004,1.055938600000001,1.0217614000000004,0.9847089999999996,0.9593323999999994,1.0059003999999998,0.9919251999999996,1.0375864000000004,0.9996493999999998
2023-06-21,0.9923972,1.0379982,1.0560876000000006,1.0224292000000004,0.9857515999999996,0.9593295999999996,1.0058755999999995,0.9924533999999996,1.0372906,0.999403
2023-06-21,0.9924472000000006,1.0386706,1.0558588000000009,1.0224530000000005,0.9855275999999996,0.9593051999999996,1.0061085999999997,0.9922251999999998,1.0371364,0.9994590000000001
2023-06-21,0.9923430000000002,1.0384978000000005,1.0558458000000006,1.0219996000000005,0.9859845999999995,0.9592501999999998,1.0053631999999997,0.9918687999999996,1.0372016,0.9992266000000001
2023-06-21,0.9923784000000004,1.0382862000000004,1.0556660000000009,1.0217122000000003,0.9848607999999994,0.9588339999999996,1.0046605999999998,0.9916905999999996,1.0367944000000002,0.9987953999999999
2023-06-21,0.9922108000000004,1.0384694000000003,1.0557130000000008,1.0216112000000006,0.9830113999999994,0.9588211999999998,1.0040677999999996,0.9924197999999996,1.0374938000000005,0.9988793999999999
2023-06-21,0.9923066000000004,1.0383956000000003,1.0558412000000006,1.0215662000000003,0.9839941999999996,0.9587915999999996,1.0038093999999995,0.9914821999999996,1.0371292000000003,0.9987170000000001
2023-06-21,0.9920828000000006,1.0378486000000002,1.0558402000000005,1.0204774000000003,0.9808407999999996,0.9588429999999996,1.0041338,0.9911961999999996,1.0367386,0.9985014000000001
2023-06-21,0.9921274000000004,1.0382856,1.0558350000000003,1.0214484000000006,0.9815625999999996,0.9587583999999996,1.0051229999999998,0.9915389999999996,1.0367008000000002,0.9984902
2023-06-21,0.9918790000000004,1.0381526,1.0560218000000008,1.0222040000000003,0.9815415999999996,0.9588001999999998,1.0048653999999997,0.9914105999999996,1.0369408000000004,0.9984957999999997
2023-06-21,0.9920988000000002,1.0380322000000004,1.0561830000000008,1.0218482000000004,0.9803475999999997,0.9592298,1.0046293999999998,0.9914881999999998,1.0370162,0.9984622000000001
2023-06-21,0.9919922,1.0377776,1.056159200000001,1.0219154000000006,0.9795769999999996,0.9590633999999996,1.0049774,0.9919005999999996,1.0369892000000005,0.998437
2023-06-21,0.9919672000000004,1.0383038000000004,1.0557016000000008,1.0219238000000002,0.9793995999999996,0.959124,1.0049954,0.9910111999999998,1.0369874000000006,0.9981682000000001
2023-06-21,0.9919368000000002,1.0379182,1.0555738000000008,1.0211272,0.9783965999999996,0.9592875999999996,1.0039925999999997,0.9907835999999997,1.0371260000000002,0.9981738
2023-06-21,0.9915592000000002,1.0378966000000005,1.055420400000001,1.0206470000000003,0.9786397999999996,0.9591757999999996,1.0033275999999995,0.9901143999999996,1.0365654000000002,0.9982522
2023-06-21,0.9917314000000004,1.037683,1.055303400000001,1.0200800000000003,0.9774985999999996,0.9590749999999996,1.0040297999999996,0.9904149999999996,1.0368072000000002,0.9983418
2023-06-21,0.9918448000000002,1.0377986,1.055420400000001,1.0203710000000004,0.9777737999999994,0.9590898,1.0034039999999995,0.9904355999999996,1.0363528,0.9982886000000002
2023-06-21,0.9919428000000003,1.0381448,1.055413600000001,1.0198916000000002,0.9788445999999996,0.9590993999999996,1.0029673999999995,0.9899991999999996,1.0363548000000002,0.9983306000000001
2023-06-21,0.9919694000000004,1.038135,1.0554604000000007,1.0209490000000003,0.9792085999999997,0.9591547999999994,1.0031811999999998,0.9899359999999996,1.0365556000000002,0.9983698000000001
2023-06-21,0.9920234000000004,1.0380820000000002,1.0555100000000008,1.0212600000000005,0.9781037999999996,0.9592051999999998,1.0036665999999994,0.9894551999999996,1.0364014000000004,0.9984481999999999
2023-06-21,0.9922446000000004,1.037897,1.055611400000001,1.0223976,0.9776095999999996,0.9593263999999996,1.0039124,0.9891891999999998,1.0363924000000004,0.9985097999999999
2023-06-21,0.9921210000000004,1.0379496,1.0554086000000007,1.022097,0.9779167999999998,0.9594095999999996,1.0039021999999995,0.9894451999999998,1.0366912000000004,0.9984033999999999
2023-06-21,0.9922060000000004,1.037887,1.0554900000000011,1.0216582,0.9773829999999994,0.9593268,1.0027022,0.9890365999999996,1.0369468000000004,0.9984034000000002
2023-06-21,0.9926090000000004,1.0379520000000002,1.0555446000000006,1.0225328000000005,0.9768477999999996,0.9594855999999996,1.0024935999999998,0.9889961999999995,1.0375048000000002,0.9983194000000002
2023-06-21,0.9925670000000002,1.0378452,1.0557696000000003,1.0235806000000005,0.9779251999999998,0.9596835999999996,1.0027912,0.9897218,1.0371808000000002,0.9983390000000001
2023-06-21,0.9930528000000004,1.0377056000000002,1.0560808000000006,1.0234252000000006,0.9773557999999996,0.9598191999999997,1.0030494,0.9890853999999998,1.037147,0.9983166000000001
2023-06-21,0.9932088000000004,1.0375764000000005,1.056006400000001,1.0229330000000003,0.9769309999999995,0.9596375999999996,1.0027791999999995,0.9893041999999996,1.0371974000000002,0.9983306000000001
2023-06-21,0.9928376000000004,1.0372166000000005,1.0559906000000012,1.0223264000000003,0.9771179999999996,0.9594671999999996,1.002611,0.9895061999999996,1.037268,0.9982746
2023-06-21,0.9928592000000004,1.0372924,1.055839600000001,1.0228108000000002,0.9777811999999996,0.9594584,1.0030674,0.9900007999999998,1.0374108000000004,0.9982941999999999
2023-06-21,0.9927190000000006,1.0364460000000002,1.0559648000000008,1.0232912,0.9775967999999996,0.9595519999999996,1.0025548,0.9899695999999996,1.0372410000000003,0.9982466000000001
2023-06-21,0.9924432,1.0371450000000002,1.0557758000000006,1.0223716000000005,0.9772731999999996,0.9595631999999996,1.0024878,0.9896893999999996,1.0374438,0.9982549999999999
2023-06-21,0.9925624000000004,1.0364804000000003,1.055553000000001,1.0223540000000004,0.9783963999999996,0.9595389999999996,1.0014181999999998,0.9894215999999996,1.0377924000000005,0.9982522
2023-06-21,0.9926146000000003,1.0370216,1.055963800000001,1.0225466000000003,0.9778689999999994,0.9595081999999996,1.0031075999999994,0.9901973999999998,1.0376358000000003,0.9983417999999997
2023-06-21,0.9924266000000004,1.0371798,1.0557540000000007,1.0227118000000002,0.9774839999999996,0.9597425999999996,1.0029926000000002,0.9904549999999996,1.037961,0.9982325999999999
2023-06-21,0.9924482,1.0378418000000005,1.055709000000001,1.0222666000000005,0.9774061999999996,0.9596077999999996,1.0032831999999998,0.9896723999999996,1.0372950000000003,0.9981009999999999
2023-06-21,0.9925478000000004,1.037867,1.0557220000000007,1.0223232000000002,0.9772805999999996,0.9599115999999996,1.0033101999999996,0.9897009999999996,1.0378886,0.9981485999999999
2023-06-21,0.9924990000000004,1.0376426000000003,1.0556882000000003,1.0216400000000003,0.9770405999999996,0.9600274,1.0028859999999995,0.9900829999999996,1.0382828000000002,0.9982886
2023-06-21,0.9924632000000002,1.0375798000000005,1.0558130000000006,1.0213056000000005,0.9771725999999996,0.9597883999999997,1.0019393999999997,0.9900695999999996,1.0378292,0.9982325999999999
2023-06-21,0.9923452,1.0375564000000002,1.055628400000001,1.0215268000000002,0.9769121999999996,0.9596855999999996,1.0014306,0.9896551999999996,1.0374962,0.9981877999999997
2023-06-21,0.9923672,1.0375922000000002,1.055542800000001,1.0212734000000006,0.9768719999999996,0.9595659999999996,1.0013611999999998,0.9894135999999996,1.0371614,0.9980954
2023-06-21,0.9925560000000004,1.0374720000000002,1.055546600000001,1.0213204000000005,0.9769377999999996,0.9595563999999994,1.0020245999999997,0.9890111999999998,1.0370690000000002,0.9981485999999999
2023-06-21,0.9927128000000004,1.0372610000000004,1.055541400000001,1.0208380000000004,0.9767817999999991,0.9595353999999994,1.0016989999999997,0.9895657999999998,1.0365878,0.9982325999999999
2023-06-21,0.9926738000000004,1.0372044000000002,1.0555890000000008,1.0212902000000006,0.9769769999999997,0.9593771999999998,1.0012122,0.9893365999999996,1.0373372,0.997835
2023-06-21,0.9925494000000004,1.0370734,1.055729400000001,1.0205918000000005,0.9766995999999996,0.9591743999999996,1.0010141999999995,0.9890958,1.0368828000000003,0.997765
2023-06-21,0.9925518000000002,1.0369192000000005,1.0555964000000009,1.0205562000000006,0.9767271999999998,0.9591179999999996,1.0007249999999996,0.9894559999999996,1.0365888,0.9978378000000001
2023-06-21,0.9924712000000002,1.0369070000000002,1.055562600000001,1.0206602000000005,0.9770715999999996,0.9592721999999998,1.0003921999999998,0.9895907999999998,1.0361832,0.9977846000000001
2023-06-21,0.992163,1.0363664000000004,1.0552710000000007,1.0206724000000005,0.9771273999999994,0.9591275999999996,0.999844,0.9896325999999996,1.0357032000000004,0.997751
2023-06-21,0.9922592,1.0361586000000005,1.0554924000000008,1.0207060000000006,0.9771629999999996,0.9591657999999998,0.9998745999999996,0.9896543999999996,1.0358672000000002,0.9979245999999999
2023-06-21,0.9922592,1.035634,1.055452600000001,1.0205646000000006,0.9767437999999996,0.9592121999999996,0.9995484,0.9903879999999996,1.0360816000000002,0.9975438000000001
2023-06-21,0.9921512000000005,1.0362202000000005,1.0555228000000008,1.0213904000000005,0.9768245999999996,0.9592065999999996,0.9998741999999998,0.9899313999999996,1.0358764000000005,0.9976082
2023-06-21,0.9920856000000003,1.0364468000000002,1.0554902000000008,1.0211972000000005,0.9770025999999996,0.9592427999999996,0.9992708,0.9903448,1.0356826,0.9976194
2023-06-21,0.9918980000000004,1.0363178000000004,1.0555036000000009,1.0206518000000004,0.9769327999999996,0.9593797999999998,0.9992587999999998,0.9906924,1.0351492000000002,0.9978293999999999
2023-06-21,0.9920584000000005,1.0364836,1.0554408000000008,1.0208478000000003,0.9764371999999996,0.9592737999999998,0.9995918,0.9906139999999996,1.0349386000000005,0.9976334
2023-06-21,0.9920912000000004,1.036155,1.0553512000000005,1.0208242000000003,0.9772347999999996,0.9590601999999996,0.9993399999999996,0.9901301999999996,1.0342842,0.9978322000000002
2023-06-21,0.9918674000000004,1.0357786,1.0553798000000008,1.0215112000000004,0.9774723999999996,0.9590953999999994,0.9999055999999996,0.9903385999999996,1.0340066,0.9977006000000002
2023-06-21,0.9918862000000004,1.035901,1.0553932000000006,1.0215868000000006,0.9780894,0.9590635999999996,0.9996481999999998,0.9900951999999996,1.0340966000000005,0.9976978000000001
2023-06-21,0.9918914000000004,1.0361252000000003,1.055251600000001,1.0213490000000005,0.9778755999999996,0.9592097999999998,1.0004073999999998,0.9903565999999996,1.034606,0.9974122000000001
2023-06-21,0.9921978000000002,1.0364046,1.055257600000001,1.0216682000000006,0.9777429999999996,0.9592153999999996,1.0008187999999998,0.9905731999999998,1.0345286000000002,0.9975886
2023-06-21,0.9921858000000006,1.0360754,1.0553356000000007,1.0216892000000004,0.9772003999999996,0.9594759999999998,1.0007881999999997,0.9909599999999998,1.0346494000000002,0.9976110000000002
2023-06-21,0.9920900000000004,1.0356666,1.055403200000001,1.0216462000000006,0.9770677999999996,0.9593513999999996,1.0010657999999997,0.9910221999999996,1.0348438000000004,0.9976389999999999
2023-06-21,0.9922814000000004,1.0359242000000002,1.055372000000001,1.0231584000000002,0.9769163999999996,0.9595683999999998,1.0006991999999997,0.9920143999999996,1.0337566000000002,0.9977146000000001
2023-06-21,0.9924932000000004,1.0355316,1.055377000000001,1.0250238000000005,0.9771743999999992,0.9595005999999996,1.0007788,0.9927597999999996,1.0335352000000002,0.9973702000000002
2023-06-21,0.9923294000000004,1.0357234000000002,1.0553892000000005,1.0236504000000002,0.9772909999999996,0.9592109999999998,1.0010608,0.9942895999999996,1.033519,0.9973813999999999
2023-06-21,0.9921994000000004,1.0356358,1.0554472000000006,1.0229092000000004,0.9772669999999994,0.9591651999999996,1.0000136,0.9942261999999996,1.0337458000000002,0.9972862000000002
2023-06-21,0.9922608000000004,1.0349494000000004,1.055403000000001,1.0224330000000004,0.9776069999999994,0.9590141999999996,0.9998535999999996,0.9960209999999998,1.0344274000000002,0.9970874000000001
2023-06-21,0.9921836000000004,1.0345028000000005,1.055442000000001,1.0227314000000003,0.9772323999999994,0.9587827999999998,0.9992861999999998,0.9975121999999996,1.0340410000000002,0.9969838
2023-06-21,0.9917790000000004,1.0345894000000002,1.0553422000000006,1.0221690000000003,0.9771115999999996,0.9588509999999996,0.9995537999999996,0.9964027999999998,1.0337620000000003,0.9970314000000002
2023-06-21,0.9916762,1.0344092000000005,1.0552466000000007,1.0224716000000007,0.9768217999999996,0.9587799999999996,0.9990519999999998,0.9943573999999996,1.0334614000000002,0.996953
2023-06-21,0.9917502000000004,1.0347536000000002,1.0550940000000009,1.0228948000000004,0.9770995999999996,0.9586195999999996,0.9991513999999996,0.9942951999999998,1.0329214000000002,0.9969166
2023-06-21,0.9915652000000004,1.0346582,1.0550344000000007,1.0225432000000003,0.9768273999999996,0.9583908,0.9990471999999996,0.9938918,1.0332760000000003,0.9969446000000002
2023-06-21,0.9914644000000004,1.0342298,1.0551092000000009,1.0232140000000003,0.9769313999999992,0.9587155999999996,0.9986549999999998,0.9929655999999996,1.0332394000000005,0.9968886000000001
2023-06-21,0.9915786000000004,1.0336606000000002,1.055067600000001,1.0232938000000007,0.9767779999999996,0.9587457999999998,0.9990891999999998,0.9931205999999996,1.0329988,0.9971322
2023-06-21,0.9919376000000004,1.0340106000000002,1.0552132000000007,1.0233070000000004,0.9767395999999996,0.9588643999999996,0.9991734,0.9937378,1.0332730000000003,0.9971350000000001
2023-06-21,0.9919396,1.0339649999999998,1.055223600000001,1.0241526000000003,0.9772811999999996,0.9588157999999998,0.9996735999999996,0.9939533999999997,1.0332088,0.9970173999999998
2023-06-21,0.9916836000000002,1.0340648000000003,1.055304200000001,1.0228636000000004,0.9773299999999996,0.9588633999999994,0.9992468,0.9940285999999996,1.033014,0.9970705999999998
2023-06-21,0.9915346000000004,1.0331342,1.0552372000000003,1.0229582000000006,0.9770269999999994,0.9589047999999998,0.9995997999999996,0.9950457999999998,1.0326852,0.9966562000000001
2023-06-21,0.9915334000000005,1.0334566,1.0550448000000006,1.0227032000000005,0.9767793999999996,0.9586895999999996,0.9989878,0.9944965999999996,1.0326222,0.9967346000000001
2023-06-21,0.9916588000000002,1.0338386000000002,1.0550482000000008,1.0225602000000005,0.9767795999999996,0.9585691999999996,0.9992341999999996,0.9937764,1.0328880000000005,0.9963173999999999
2023-06-21,0.9916084000000004,1.0341602,1.054979400000001,1.0227788000000002,0.9769867999999996,0.9583183999999992,0.9990024,0.9938393999999996,1.0325970000000004,0.9962866000000001
2023-06-21,0.9915478000000002,1.0341972000000004,1.055046400000001,1.0217506000000007,0.9766375999999996,0.9580107999999996,0.9991835999999998,0.9941789999999996,1.0324096000000005,0.9964293999999998
2023-06-21,0.9915344000000004,1.0339976000000002,1.054966400000001,1.0223850000000003,0.9766381999999998,0.9583209999999996,0.9994672,0.9938645999999997,1.0321108000000003,0.996197
2023-06-21,0.9914672000000002,1.033338,1.0550450000000011,1.0225248000000002,0.9764291999999996,0.9582689999999996,0.999204,0.9948567999999998,1.0315744000000002,0.996253
2023-06-21,0.9914000000000004,1.0329626000000005,1.0550916000000012,1.0229512000000005,0.9765498,0.9582453999999996,0.9989015999999996,0.9949055999999996,1.0313332000000002,0.9961998000000001
2023-06-21,0.9913042,1.0327418000000002,1.055018800000001,1.0226414000000004,0.9765258,0.9581847999999996,0.9989164,0.9948988,1.0309324000000002,0.9959926000000001
2023-06-21,0.9914388000000004,1.0336208,1.0551888000000007,1.0231798000000003,0.9764753999999998,0.9583521999999998,0.9991313999999998,0.9943277999999998,1.0310074,0.9958778000000001
2023-06-21,0.9913382000000002,1.0336882000000005,1.054980800000001,1.0236134000000003,0.9763561999999996,0.9583507999999998,0.9989324,0.9948433999999996,1.030973,0.9957966
2023-06-21,0.9914890000000004,1.0340324,1.054706400000001,1.0233812000000002,0.9762423999999994,0.9585295999999996,0.9986751999999997,0.9940613999999997,1.031231,0.9960318000000001
2023-06-21,0.9914942000000002,1.0338576000000002,1.054739000000001,1.0226826000000004,0.9765089999999996,0.9584795999999997,0.9985025999999996,0.9939889999999996,1.030841,0.9961606000000001
2023-06-21,0.9916038000000004,1.0343136,1.0547006000000008,1.0221974000000005,0.9765381999999998,0.9582715999999996,0.9987609999999998,0.9945623999999996,1.0312118000000003,0.9962138000000003
2023-06-21,0.9919658000000002,1.0337712000000003,1.0546742000000005,1.0221348000000003,0.9765779999999996,0.9582771999999996,0.9981753999999998,0.9941975999999996,1.0312028000000004,0.9961046
2023-06-21,0.9918072000000002,1.0341236,1.0546102000000008,1.0215628000000003,0.9761059999999996,0.9581617999999998,0.9981968,0.9937135999999996,1.0316538000000004,0.9962026000000002
