Market trend,top 0 to 10% Return,top 10 to 20% Return,top 20 to 30% Return,top 30 to 40% Return,top 40 to 50% Return,top 50 to 60% Return,top 60 to 70% Return,top 70 to 80% Return,top 80 to 90% Return,top 90 to 100% Return
1.017764047,1.0255162,1.0300442,1.0015202,1.0164926,1.01842,1.0453844,1.0373762,1.0257916,1.0110188,1.0478422
1.016541507,1.0273812,1.0327918,1.0040918,1.0195904,1.0209992,1.0456104,1.0335976,1.025694,1.007563,1.0436228
1.021222431,1.0307018,1.035296,1.0059584,1.022107,1.02501,1.0500638,1.0398456,1.028703,1.0107376,1.0462588
1.022762259,1.0306798,1.0357646,1.008382,1.025843,1.025533,1.0543202,1.042378,1.0303076,1.0149492,1.0484092
1.021299112,1.029545,1.0340638,1.0066952,1.0245952,1.0257364,1.0533576,1.0423892,1.0273208,1.0148862,1.0509438
1.016066657,1.0289754,1.029394,1.002082,1.0200216,1.020599,1.050533,1.0383376,1.024128,1.0129086,1.0491612
0.997345658,1.019928,1.0198466,0.9922552,1.0120874,1.0110706,1.040576,1.0279202,1.0162542,0.9950654,1.0408106
1.008516259,1.025922,1.0270864,1.0005094,1.0202738,1.018706,1.0488248,1.0375758,1.0204898,1.0004932,1.0449956
1.005322513,1.0269464,1.0265506,0.9993882,1.0181726,1.0180432,1.0489472,1.0352072,1.019973,0.9994858,1.0430646
0.982156925,1.0175386,1.0172216,0.9884154,1.0033714,1.0044414,1.030855,1.020489,1.0070258,0.9876188,1.0281946
0.979725283,1.0158744,1.018225,0.989162,1.0050104,1.0049732,1.0309488,1.0192998,1.0042,0.9811502,1.026065
0.975058279,1.0134528,1.0144018,0.986645,1.0015672,1.0015658,1.0280476,1.0183974,1.0013608,0.978619,1.0224488
0.975185956,1.0116748,1.0148736,0.9872468,1.0023176,1.001495,1.0250944,1.0181996,1.003523,0.9788066,1.0248592
0.969494541,1.0096218,1.0147334,0.9862102,0.9992262,0.9976526,1.022702,1.0121216,0.998628,0.9728568,1.0210046
0.959212322,1.007174,1.012735,0.9828024,0.9943384,0.9952262,1.014368,1.0052706,0.9859624,0.9651556,1.0146622
0.954967637,1.006144,1.0122308,0.980752,0.9913018,0.9926348,1.0095708,1.0029022,0.9853554,0.9589064,1.012075
0.964833134,1.0093178,1.0160436,0.9859062,0.9946668,0.9982926,1.0204448,1.0123934,0.9913904,0.9676756,1.0198774
0.969499371,1.0111666,1.021296,0.9908388,0.9987182,1.0033142,1.0273348,1.0168172,0.9950306,0.972699,1.0234002
0.981089464,1.0141246,1.0237542,0.994363,1.0023918,1.0105158,1.0329572,1.0249494,1.0059484,0.9859728,1.0287988
0.984818595,1.0145116,1.024105,0.9957002,1.0033062,1.0120396,1.0329638,1.025502,1.0073134,0.9890838,1.03107
0.9756415,1.0113566,1.0206334,0.9907812,0.9985944,1.0070172,1.0255238,1.0159388,1.0004124,0.979057,1.025434
0.979882122,1.013281,1.0245514,0.9930316,1.0001894,1.0090514,1.0295416,1.0203218,1.0024784,0.9824052,1.027531
0.974271617,1.0105896,1.0202526,0.9891252,0.9943492,1.0034994,1.0228116,1.0133208,0.995598,0.9763024,1.0225602
0.97324364,1.0118882,1.0219242,0.9912818,0.9965618,1.0044786,1.0226334,1.0139476,0.9957658,0.9764572,1.0241102
